,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,FB1,FB2,FB3,FB4,FB5
28,0.456717011,0.470136944,0.479897264,0.447371038,0.441605722,0.474662679,0.478600614,0.433308561,0.43923839,0.479349854,0.464532872,0.457474048,0.475183194,0.480311419,0.457474048,0.465033697,0.465033697,0.474913495,0.463082288,0.459678577,8,9,5,4,1
29,0.462962963,0.465359477,0.466392318,0.39382716,0.273911274,0.446623094,0.466329966,0.462962963,0.456649832,0.379324379,0.354904355,0.460547504,0.438095238,0.465359477,0.459096459,0.496632997,0.496632997,0.235802469,0.466329966,0.465359477,18,5,11,10,4
30,0.366329966,0.382727273,0.495601173,0.334244703,0.331550802,0.296969697,0.422377622,0.366329966,0.393716578,0.483957219,0.393716578,0.49197861,0.408591409,0.495622896,0.417112299,0.488511489,0.488511489,0.473930481,0.49197861,0.45954046,6,5,4,1,8
31,0.251859112,0.252276552,0.252432847,0.244552105,0.248560889,0.252002937,0.252460801,0.245769088,0.25250829,0.252047164,0.248637693,0.252330191,0.252479967,0.252286362,0.248351124,0.252471468,0.252471468,0.248420648,0.248769137,0.249603126,4,8,15,18,5
32,0.188900927,0.187530256,0.188797765,0.187331351,0.187133171,0.188555809,0.188558289,0.187167177,0.188672379,0.188489061,0.18630889,0.188449537,0.188664201,0.187389524,0.187750312,0.18742092,0.188020548,0.184280565,0.186508415,0.186795614,18,11,19,20,5
33,0.203300209,0.202021004,0.203275373,0.199536977,0.201237453,0.203308906,0.203295533,0.198930466,0.203323234,0.203323446,0.199979102,0.202435286,0.202991579,0.201757392,0.202809596,0.203152014,0.203125099,0.19808339,0.200117555,0.200200952,18,8,4,11,19
34,0.173344728,0.174123113,0.174135875,0.169670128,0.171038495,0.173785116,0.173174084,0.170479011,0.17336017,0.173708643,0.170931744,0.173652401,0.174051129,0.173765442,0.173124525,0.174133159,0.174137126,0.172264467,0.174099563,0.173895748,4,8,11,5,18
35,0.257510189,0.256476177,0.258466781,0.253266002,0.253519542,0.257546948,0.257353842,0.252735774,0.258459326,0.257589951,0.252233716,0.258198081,0.258241604,0.256908894,0.25597006,0.257441868,0.257426236,0.249381456,0.25661974,0.256634074,18,11,8,4,5
36,0.175562226,0.179923403,0.194526515,0.173595322,0.175461049,0.178118921,0.179963013,0.17822339,0.178701796,0.179875189,0.175586682,0.18,0.172133028,0.179923403,0.174938467,0.17664533,0.17664533,0.179761905,0.174843535,0.174680338,13,4,20,19,15
37,0.257674144,0.241443114,0.27513369,0.259367179,0.258135331,0.300497159,0.25720997,0.250723666,0.259223741,0.238395533,0.259684917,0.259749483,0.259362292,0.241443114,0.243421135,0.232885675,0.232885675,0.254519628,0.25902512,0.258327169,16,17,10,2,14
38,0.497777778,0.314285714,0.314529915,0.293280632,0.284,0.495238095,0.238709677,0.319341564,0.27854251,0.318577075,0.309881423,0.304,0.317050691,0.314285714,0.314285714,0.317293233,0.317293233,0.318577075,0.306034483,0.268774704,7,20,9,5,4
39,0.268774704,0.309243697,0.32,0.288888889,0.491919192,0.307142857,0.300404858,0.291596639,0.31417004,0.2743083,0.268774704,0.293280632,0.272427984,0.309243697,0.2743083,0.365555556,0.365555556,0.293280632,0.28,0.27281106,1,11,13,20,10
